ChannelTitle,Title,Published_date,Views,Likes,Comments
blue brown,limit limiting arguments,2023-12-23,1974364,78342,601
freecodecamp org,front end developer roadmap,2023-10-19,842918,24741,607
freecodecamp org,kivy course create python games mobile apps,2021-05-12,1179558,28679,1131
freecodecamp org,pug template engine full tutorial beginners,2018-08-09,170193,2953,141
freecodecamp org,developing rest world,2018-08-02,3075,56,4
freecodecamp org,human nature failure resiliency,2018-07-04,2201,70,2
freecodecamp org,write technical blog posts talk freecodecamp creator quincy larson,2018-02-16,8590,397,6
freecodecamp org,styling html css p live coding jesse,2017-12-19,6632,99,4
freecodecamp org,building material design drawer materialui p live coding jesse,2017-11-14,6758,57,2
alex analyst,need learn sql everything python python dataanalysis sql,2023-07-28,48465,2877,43
blue brown,pi squared geometric answer basel problem,2018-03-02,6254441,127853,4585
freecodecamp org,cafe menu html css,2024-07-06,21628,1021,11
freecodecamp org,azure devops engineer expert certification az full course pass exam,2024-06-06,63448,1799,53
freecodecamp org,python speech recognition tutorial full course beginners,2022-06-08,250922,6800,183
freecodecamp org,terraform course automate aws cloud infrastructure,2020-07-16,1940652,26382,1012
freecodecamp org,build brain computer app react native part live coding jesse,2020-03-15,22091,477,41
freecodecamp org,tensorflow complete course python neural networks beginners tutorial,2020-03-03,3107539,67785,1923
freecodecamp org,tkinter course create graphic user interfaces python tutorial,2019-11-19,3368285,66948,2658
freecodecamp org,javascript classes tutorial,2018-10-09,288722,6344,255
freecodecamp org,css crash course tutorial,2018-09-25,91255,2747,67
freecodecamp org,react ui updates p live coding jesse,2017-11-06,14359,70,1
freecodecamp org,react project day live coding jesse,2017-08-18,2344,27,1
freecodecamp org,git github commits work,2016-09-23,33273,297,3
alex analyst,converting data types python python beginners,2022-12-13,43620,1200,32
freecodecamp org,mojo programming language full course beginners,2023-09-21,175143,4675,269
freecodecamp org,event driven architecture react fastapi full course,2022-08-11,122609,2920,58
freecodecamp org,top contributors party dublin freecodecamp org,2018-09-22,3652,97,4
freecodecamp org,learn use codepen co founder codepen,2018-07-19,121681,2268,74
freecodecamp org,code asteroids javascript atari game tutorial,2018-06-22,91147,1926,103
freecodecamp org,raise tech family talk year old programmer father,2018-05-02,1958,46,7
freecodecamp org,day ibm designer james rauhut,2017-06-16,43842,617,31
freecodecamp org,binary search tree traversal height beau teaches javascript,2017-04-02,34490,381,15
alex analyst,intermediate sql tutorial clause,2020-04-09,181573,4707,86
blue brown,special euler number e chapter essence calculus,2017-05-02,4088839,92240,2390
freecodecamp org,arduino course everybody,2023-11-08,871695,36410,483
freecodecamp org,build webshop angular node js typescript stripe,2022-10-11,425014,5409,208
freecodecamp org,git professionals tutorial tools concepts mastering version control git,2021-09-30,1685906,40532,485
freecodecamp org,arduino course beginners open source electronics platform,2021-06-08,2391772,62223,1399
freecodecamp org,sap ui fiori full course,2020-12-07,203683,2881,109
freecodecamp org,internet explorer hacks css tutorial day css days,2018-09-21,14299,226,10
freecodecamp org,adding material design side nav net part p live coding jesse,2017-09-15,1731,18,0
freecodecamp org,javascript lingo finding indexing data arrays,2015-08-23,16703,158,2
alex analyst,started analyst builder created part,2024-04-30,6197,205,35
alex analyst,data analyst skills path skills need know,2020-11-03,77191,3609,274
blue brown,determinant chapter essence linear algebra,2016-08-10,3829418,84323,3893
freecodecamp org,ai safety full course safe ai founder machine learning ethics center ai safety,2023-08-02,38256,1362,45
freecodecamp org,project based augmented reality course unity engine ar foundation,2023-07-27,166508,3551,142
freecodecamp org,alphazero scratch machine learning tutorial,2023-02-28,134049,3961,203
freecodecamp org,cobol course programming vscode,2020-08-11,204594,5118,392
freecodecamp org,become developer,2018-09-21,425877,13375,310
freecodecamp org,learn python immersion,2018-06-27,16379,312,2
freecodecamp org,react scrollspy component part p live coding jesse,2018-04-24,1882,22,1
freecodecamp org,editing salesforce visualforce pages part live coding jesse,2017-10-30,1351,21,2
freecodecamp org,react project day live coding jesse,2017-07-28,3090,47,1
freecodecamp org,creating wordpress custom post types live coding jesse,2017-06-08,3585,61,3
freecodecamp org,last minute updates live coding jesse,2017-05-25,2176,35,0
alex analyst,excel frustrating,2023-11-29,11295,750,9
alex analyst,intermediate sql tutorial updating deleting data,2020-04-16,153536,3449,141
blue brown,medical test paradox redesigning bayes rule,2020-12-22,1257730,50315,2433
blue brown,colliding blocks act like beam light compute pi,2019-02-03,1253838,41833,1582
freecodecamp org,lambda functions python,2024-06-25,20165,848,18
freecodecamp org,sql database app windows gui project tutorial,2023-03-16,124840,2828,59
freecodecamp org,code heroku clone python provision infrastructure programmatically tutorial,2022-06-02,91010,2211,72
freecodecamp org,webgpu tutorial advanced graphics web course,2022-03-16,104935,2380,73
freecodecamp org,internet work full course,2021-08-02,801533,22308,571
freecodecamp org,opentelemetry course understand software performance,2021-06-24,246605,5022,183
freecodecamp org,build dapps ethereum blockchain beginner tutorial,2019-10-07,157295,4474,184
freecodecamp org,valve developers discuss portal problems cs intro game development,2019-02-13,47574,1538,71
freecodecamp org,brief history frontend frameworks,2018-09-10,16191,294,15
freecodecamp org,react unit testing enzyme jest p live coding jesse,2018-03-29,31960,218,16
freecodecamp org,setting electron project p live coding jesse,2017-12-04,3791,58,6
freecodecamp org,chickens pigs agile software development,2017-07-26,9305,109,8
freecodecamp org,string methods minutes beau teaches javascript,2017-02-15,132754,3055,82
alex analyst,solving hard sql interview questions analyst builder,2024-01-09,24092,503,34
freecodecamp org,code react projects complete course,2020-10-27,1507845,33559,890
freecodecamp org,natural language processing tensorflow beginner course,2020-01-29,91807,2440,52
freecodecamp org,deep reinforcement learning python tutorial course implement deep learning papers,2019-07-16,287819,4873,84
freecodecamp org,live react coding part p live coding jesse,2018-08-30,3985,88,9
freecodecamp org,common scrum events,2018-02-22,20481,265,7
freecodecamp org,accessing db microsoft sql operations studio p live coding jesse,2017-12-06,3452,33,3
freecodecamp org,jamstack tutorial full site using netlify hugo,2017-09-22,49560,952,54
freecodecamp org,maths programmers sets distributive law examples,2017-02-01,5721,84,0
freecodecamp org,maths programmers sets idempotent identity laws,2016-12-01,9113,111,1
alex analyst,sql basics tutorial beginners select statements,2020-03-01,511259,7396,303
blue brown,fourier series heat flow drawing circles de,2019-06-30,17867527,175259,4187
freecodecamp org,code downloadable desktop game javascript,2024-08-07,38481,1334,50
freecodecamp org,react project tutorial build portfolio website w advanced animations,2022-03-29,792754,18303,1125
freecodecamp org,python tutorial beginners,2022-03-15,273336,6847,242
freecodecamp org,solidity blockchain smart contract course beginner expert python tutorial,2021-09-09,3490421,89578,5560
freecodecamp org,low code tutorial build financial apps full course,2021-07-21,178458,4438,139
freecodecamp org,learn data science tutorial full course beginners,2019-05-30,3555032,75967,1137
freecodecamp org,reinforcement learning course full machine learning tutorial,2019-05-14,786167,8861,214
freecodecamp org,python algorithms interviews,2019-02-19,808714,14989,404
freecodecamp org,optimizing css css tutorial day css days,2018-10-08,15102,314,15
freecodecamp org,electron js build amazing desktop apps,2018-06-04,21571,334,8
freecodecamp org,built launched chatbot weekend,2017-12-04,9970,170,13
freecodecamp org,building website p live coding jesse,2017-05-03,24575,325,25
alex analyst,amazon athena aws aws fundamentals,2024-09-17,2820,71,6
alex analyst,data analyst live stream riding hurricane ian,2022-10-01,6744,213,14
alex analyst,conditional formatting excel excel tutorials beginners,2022-01-11,187851,4048,107
blue brown,binary hanoi sierpinski part,2016-11-25,298913,9391,611
blue brown,fractal charm space filling curves,2016-01-17,2052131,38259,995
freecodecamp org,learn kotlin programming full course beginners,2022-10-27,777400,17071,469
freecodecamp org,bootstrap css framework full course beginners,2021-12-07,1314637,24614,512
freecodecamp org,tensorflow crash course,2019-09-26,522862,11034,517
freecodecamp org,sass tutorial beginners css superpowers,2019-09-09,863272,19133,524
freecodecamp org,python numpy tutorial beginners,2019-08-07,1597334,38473,560
freecodecamp org,flappy bird lua cs intro game development,2019-02-01,56750,903,51
freecodecamp org,creating progressive web app manifest p live coding jesse,2018-10-08,7263,160,13
freecodecamp org,amazon alexa skill development live stream day,2018-07-13,1714,37,2
freecodecamp org,react data sorting p live coding jesse,2018-03-13,2612,54,1
freecodecamp org,done programming tutorials ask preethi,2017-08-17,66896,1558,91
freecodecamp org,browser device testing live coding jesse,2017-05-24,2905,37,0
freecodecamp org,git github used git commands,2016-09-23,52101,693,10
freecodecamp org,chrome dev tools audits tab,2015-08-24,11268,107,0
alex analyst,top non technical skills data analysts,2022-03-15,21827,819,72
freecodecamp org,days code,2024-02-14,46804,1741,52
freecodecamp org,fundamentals finance economics businesses crash course,2023-09-12,913717,30194,425
freecodecamp org,microservice architecture system design python kubernetes full course,2022-11-08,444685,11462,341
freecodecamp org,deep learning pytorch live course resnet regularization data augmentation part,2020-06-20,43798,791,27
freecodecamp org,project euler challenges coding challenges florin,2020-06-10,16910,379,13
freecodecamp org,react homepage design development part p live coding jesse,2018-02-14,1949,31,3
freecodecamp org,computer basics intro binary code,2015-07-17,69172,0,15
alex analyst,scraping data real website web scraping python,2023-07-11,459313,8363,339
alex analyst,advanced sql tutorial stored procedures use cases,2021-03-16,430187,7626,195
freecodecamp org,aws solutions architect associate certification saa c full course pass exam,2024-05-23,222364,6540,339
freecodecamp org,crud api tutorial node express mongodb,2024-02-14,251273,6619,257
freecodecamp org,javascript tutorial code jeopardy game,2022-07-05,70229,2031,88
freecodecamp org,logical operators tricks short circuit evaluation beau teaches javascript,2017-03-20,71398,1077,41
alex analyst,hour data analyst interview masterclass interview better competition,2024-05-07,67842,2410,61
alex analyst,start data youtube channel,2023-10-24,8900,410,46
blue brown,puzzle impossible,2017-12-23,3152867,85351,5921
freecodecamp org,react native expo router course build meditation app,2024-07-02,78668,1943,66
freecodecamp org,full stack react developer course appwrite,2024-01-03,264718,8251,380
freecodecamp org,full stack development java spring boot react mongodb full course,2023-01-19,1000598,22578,1532
freecodecamp org,deep learning pytorch live course tensors gradient descent linear regression part,2020-05-23,386813,6412,150
freecodecamp org,computational thinking scratch intro computer science harvard cs,2019-01-22,1021174,14551,414
